hotel_name,rating,review_content
lakeside-cabana-tissamaharama, 10 ,"Great stay, helping with everything. It was too short time to feel everything there. Hope to going back. Specially national park is closed, but they took us to different place to see animals, we saw lot of things and staff is excellent.  It is a little difficult time for everyone with this  corona cases, but we went there in a very special time. It is not a prolem from the hosts, but they was really helped us with all the time. It was superb. "
lakeside-cabana-tissamaharama, 9.0 ,"The beautiful cabanas are located in a wonderful, relaxing garden area! Birds wake you up in the morning and we loved the nature feeling! Our hosts were fantastic, warm-hearted, and always with a smile. Unfortunately, we couldn't do the Yala-Tour because the Nationalparks closed on our arrival due to the Corona virus. However, they offered an alternative trip where we were able to spot some wild elephants which was an exceptional experience! Overall, I fully recommend this place and would definitively stay here again! During our stay the sink in the wash bowl wasn't working, so we couldn't properly use it. But it seems they fixed it directly when we left. Otherwise, we would have given 10 points."
lakeside-cabana-tissamaharama, 10 ,This place is amazing! Little wooden house is very cute and comfy. It is next to lake so you you want you can rest with a great view. Owners are very nice. Trip they organise to Yala is perfect! Driver is very knowledgeable and is nature fun. He showed us great places in National Park and he spotted a lot of animals. None
lakeside-cabana-tissamaharama, 8.0 ,Located right on a lake with amazing views from the family cabana. Should note that it is open air but there is Alice needed mosquito net. We would have referred a Sri Lankan breakfast option.
lakeside-cabana-tissamaharama, 10 ,"Very friendly people, amazing food and amazing cabana! Definitely one of our favourite places to stay in Sri Lanka. We did a safari from there which was so enjoyable and the family went out of their way to talk to us and help us. The cabanas are a little out of the way but so nice to wake up to the view over the lake and very relaxing. Can't go past this place for value!!
 Nothing. Eveything great"
lakeside-cabana-tissamaharama, 10 ,Everything is perfect!!! I loved the view 😍 and a very peaceful place.
lakeside-cabana-tissamaharama, 10 ,"Such a beautiful environment arround the cabanas. Helpful family staff.easy to book atranspotation to the places arround them and they did not charged for that. Free  papaya and banana offered by their father, from his own farm. I don't know."
lakeside-cabana-tissamaharama, 10 ,Beautiful place to stay Nothing
lakeside-cabana-tissamaharama, 10 ,I like their lovely family staff. They took us arround the village to the river and to the lake. And also to their jungle farm. We went to the yala national park with their land rover and its also perfect tour. I like the place and the people their. I reccomoned this place.
lakeside-cabana-tissamaharama, 10 ,Really peaceful garden and lake view.lot of vegetables they are growing. And also they had fruit farm. They offered those for us free of charge. Their lovly cottages are very Romantic. And comfortable. I love this place and want to go back. Nthng to dislike.
lakeside-cabana-tissamaharama, 10 ,Very quite place. Nice view. It's nice to stay with the family and all facilities have. BBQ etc.
lakeside-cabana-tissamaharama, 10 ,Food was delicious. 
lakeside-cabana-tissamaharama, 9.0 ,Nothing to dislike
lakeside-cabana-tissamaharama, 10 ,"Owner was fantastic and very helpful. We enjoyed the stay with a scrumptious BBQ near the lake.  Nothing to say about dislikes, it's a superb place and value for money.  "
shangri-la-39-s-hambantota-resort-amp-spa, 10 ,"Amazing hotel, was the perfect setting for our dream honeymoon. Staff were brilliant,  room was fantastic, food was delicious,  grounds were first class and the artisan village was wonderful. Really didn't want our stay here to end. Hope to return one day 🤞😍😍 Was such a shame we couldn't buy a spa robe, we had lots of amazing treatments during our stay, would have been so nice to have a robe to snuggle into at nights to remind us of our wonderful honeymoon 💖💖💖"
shangri-la-39-s-hambantota-resort-amp-spa, 10 ,I like the smile and how they try their best to help MISS Monica was so nice and help us a lot so MR lakmal Nothing 
shangri-la-39-s-hambantota-resort-amp-spa, 9.6 ,"Excellent service. Very confortable and spacious room. Magnificent garden and very nice swimming pools, specially for families with kids. Many different places to sit and rest .   Main restaurant is not cozy and pleasant. Price of food is disproportionate. "
shangri-la-39-s-hambantota-resort-amp-spa, 10 ,"Everything was perfect. Worth each euro spent. Room really spacious, hight standard even for the smallest details. The entertainment areas, activities and the pools were amazing- perfect place to go with kids,teenagers or in couple!.Each morning we enjoyed a wonderful breakfast, big choice for each food style. We will definitely recommend the Shangri-La resort Hambantota without any doubt. Thank you Ghislene for you kind and warm welcoming. "
shangri-la-39-s-hambantota-resort-amp-spa, 10 ,Everything  They were ubusing the fact that they are the only decent place offering lunch or dinner in the area so prices are v expensive 
shangri-la-39-s-hambantota-resort-amp-spa, 10 ,5 stars hotel with wonderful facilities and amazing staff. We enjoyed our stay alot.  Desert should be better
